2022-08-17 10:10:20,654 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 2
2022-08-17 10:10:39,765 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 3
2022-08-17 10:11:06,086 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 4
2022-08-17 10:34:57,609 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 10:34:57,616 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 10:36:23,444 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 10:36:54,150 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 2
2022-08-17 10:37:12,051 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 3
2022-08-17 10:37:38,221 [5] INFO Instagram.Main.InstagramMain - [Current Count]: 4
2022-08-17 10:40:50,533 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 10:40:50,542 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 10:41:10,081 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 10:41:10,088 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 10:41:17,582 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 10:44:47,042 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 10:44:47,048 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 10:45:20,045 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 11:08:52,442 [1] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-17 11:08:52,449 [1] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-17 11:08:59,783 [5] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-17 11:08:59,785 [5] ERROR Instagram.Main.InstagramMain - 시작날짜는 끝나는 날짜보다 빨라야합니다.
2022-08-18 10:22:32,320 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 10:22:32,326 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 10:22:39,970 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 10:23:58,966 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 10:23:58,972 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 10:24:03,103 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 10:35:34,675 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 10:35:34,681 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 10:35:37,236 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 10:37:47,769 [9] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 10:37:47,775 [9] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 10:37:59,433 [12] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 11:01:54,722 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 11:01:54,727 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 11:01:56,397 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 11:42:13,247 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 11:42:13,255 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 11:42:16,560 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 12:02:55,832 [10] INFO Utils.DB.ConnectDB - [DB CONNECTED]
2022-08-18 12:02:55,840 [10] INFO WindowsFormsApplication1.StartPoint - [Started Application]
2022-08-18 12:03:05,452 [13] INFO Instagram.Main.InstagramMain - [start] instagram
2022-08-18 12:03:05,464 [13] ERROR Instagram.Main.InstagramMain - 개체 참조가 개체의 인스턴스로 설정되지 않았습니다.
